1305,1173
1305,1714
1305,2370
1305,805
1305,669
1305,32
1305,1055
2262,2248
2262,1301
2262,1559
2262,53
2204,1458
848,1632
848,261
848,1849
1159,305
536,226
536,1051
111,445
111,1094
2447,566
1273,1131
1273,2285
1273,2022
1273,738
1273,1201
1273,58
1273,221
1273,2006
1273,1542
1293,77
1293,381
1293,338
2007,292
2007,1252
2007,472
2007,2394
2007,724
2007,1699
2007,1254
2007,576
2007,630
2007,1463
2007,196
2007,594
2007,1453
2007,940
2007,1741
2007,89
2007,546
2007,992
2007,1289
2007,1364
2007,1840
2007,1989
2007,2317
2007,38
2007,1547
2007,2061
2007,2347
2007,158
2007,718
2007,2062
2007,318
2007,2164
2007,1096
2007,657
2007,1337
2007,207
2007,1738
2007,350
2007,2268
2007,1084
2007,893
2007,722
2007,752
2007,1870
2007,486
2007,2074
2007,1883
2007,122
2007,1039
1964,2232
1964,839
1346,33
1346,142
1346,625
1345,395
1534,367
710,93
710,1658
710,161
1153,2073
1137,327
1938,2165
1938,2015
1400,1824
1400,2338
823,1125
823,1351
823,993
823,44
823,1669
823,71
823,851
823,1375
823,1151
823,1222
1598,145
1598,1624
1598,381
1598,327
1598,1531
1866,1878
1866,1553
1866,1675
1866,493
1866,2291
1866,1066
1753,839
1753,223
504,1660
504,2305
504,1052
1926,525
1926,2237
1926,1695
366,1983
1839,2457
1586,2405
1586,168
1586,277
1586,1921
1586,1642
1586,644
1586,2391
1586,1199
1586,895
1586,2229
368,77
2175,77
1994,299
239,573
239,1387
239,211
2149,1338
2149,738
2149,1757
2149,674
2149,633
2149,2420
2149,2013
2149,2069
2149,477
2149,522
2149,2195
2149,1579
2149,826
2149,1653
2149,2074
2149,231
2149,122
120,1714
1953,1511
2027,1361
2027,2078
204,1050
204,244
1710,245
1710,1011
1710,910
1710,2048
1167,2092
1966,687
1966,688
1966,2439
1966,1493
1966,2008
2489,2254
2489,2187
2489,1495
2413,320
2413,1381
2413,1511
2413,70
1889,957
2387,1569
2387,1692
370,688
792,661
792,1569
792,1692
1025,2040
1025,670
1025,77
198,1573
198,1201
198,849
198,1660
198,1780
198,502
198,2463
198,2048
198,386
198,1651
198,897
198,95
198,1882
2352,1012
2352,1512
1764,680
1764,546
1764,1537
1764,1538
1764,22
1764,2186
1764,1785
1764,995
1786,107
1786,327
1467,442
275,508
1344,2168
1847,1769
1847,1208
1847,1651
1163,1546
1607,2145
2230,445
2230,122
2442,819
2442,1609
2442,688
2133,1511
2063,2232
2063,445
1021,1869
1021,1024
989,1668
989,1771
989,41
989,1301
404,2034
661,1569
661,1692
661,792
661,2168
449,1954
449,139
449,944
449,602
2039,1608
1300,390
1300,113
1300,1034
436,310
1409,13
1409,2329
1409,630
1409,2122
1409,2322
1409,1220
1019,58
877,566
2423,77
2423,2391
2423,2139
2423,928
796,762
796,2102
796,2437
796,597
2322,2122
2322,1629
2322,2046
2322,1409
1433,137
283,1102
283,842
283,1175
283,1477
283,1146
283,14
725,1820
676,1590
676,594
300,1358
300,1440
805,1305
1489,52
1062,1546
1062,32
1191,1271
1191,1089
15,638
1798,1511
2082,1592
2082,1983
2078,482
2078,2341
2078,339
2078,1646
2078,1322
2078,1730
2078,2064
2078,1175
2078,2027
2078,1136
2078,1038
2078,1975
2078,2463
2078,1602
2078,1102
2078,776
2078,1928
2078,1708
2078,1388
2078,2491
34,115
34,118
869,1282
1917,2032
1917,2060
1956,218
1956,1476
1219,1388
1219,1031
2222,687
2222,2435
2222,669
2222,1975
2222,1613
1064,1725
1064,1486
1064,899
1064,1657
1064,307
1064,492
1064,2157
1064,1901
2165,1464
2165,724
2165,546
2165,1938
2165,594
2165,72
688,2232
688,1966
688,2307
688,1660
688,1128
688,928
688,2442
688,2161
688,2268
688,2391
688,370
688,1312
688,2411
688,485
688,1038
688,2402
688,2313
688,1188
2433,444
2410,1882
1099,2268
744,1120
246,2148
246,179
246,2224
615,2472
52,1489
522,2167
772,2380
185,549
185,77
185,2399
185,669
185,1990
131,670
131,2045
131,1322
131,2434
1175,2482
1175,2078
1175,283
1175,48
2446,1601
2446,1787
2446,546
2446,569
858,873
858,1043
858,1283
858,680
858,941
858,1574
858,26
858,1504
858,1638
858,1846
858,1644
858,730
1882,1632
1882,2364
1882,1397
1882,1678
1882,133
1882,2411
1882,2034
1882,2260
1882,1488
1882,2410
1882,1975
1882,242
1882,396
2389,203
2389,867
2389,1829
1657,655
1653,77
1653,1364
1496,1774
737,1543
737,2313
737,613
737,804
448,30
1024,1021
435,1213
2080,1401
550,542
550,604
550,2314
550,446
550,982
550,1086
550,642
550,958
371,762
371,1517
371,838
371,2313
371,432
371,1580
371,2071
371,796
625,1346
625,184
906,1755
1695,839
1695,2034
735,1714
2136,467
2136,1873
2136,667
2248,1632
2248,1714
2248,2005
2248,2049
2248,2262
2248,2034
2248,669
2248,327
2248,1531
2248,786
1144,297
696,1056
711,477
711,1709
711,2316
1184,1808
1184,811
1184,2058
1184,71
1184,1583
1184,1375
384,1826
1374,641
2203,1435
332,671
332,1629
1619,1114
1619,2020
1341,2034
736,2411
158,835
158,2247
158,2282
158,195
158,445
158,2411
158,1511
158,1031
175,425
175,1841
175,255
175,339
175,1724
175,594
175,1012
175,242
175,546
175,1641
175,2411
175,2034
175,1211
175,2364
175,963
175,172
175,1602
175,1683
175,1660
175,77
175,381
175,2268
175,566
175,771
175,2491
133,1882
133,2176
133,2228
2316,1565
2316,2199
2316,1267
2316,1463
2316,982
2316,1381
2316,477
2316,1832
2316,1634
2316,1645
2316,706
2316,964
2316,1539
2316,1012
2316,122
1565,1939
1276,14
2282,445
2282,1031
941,680
941,1610
941,858
1067,2403
281,1754
281,1827
281,1660
281,77
281,16
281,1389
281,1591
281,559
281,43
1682,623
32,1010
32,608
32,1972
32,2002
32,1305
32,1062
32,2016
32,1990
1432,914
1432,1890
25,2377
25,2443
25,1489
1659,817
1832,839
1094,111
1094,1511
1094,2292
1094,566
356,1088
356,1235
356,18
356,2244
619,1038
619,1513
2116,1959
2116,2105
2116,139
2116,1361
2116,1239
2116,2164
2116,67
678,929
1884,1028
1347,1473
2031,2144
1719,1268
1719,1120
1719,1536
2472,2170
2472,615
1068,361
1068,891
1068,1296
1068,2300
1068,94
1068,22
1068,108
1068,219
1141,1717
1141,1629
1748,2411
132,144
1262,1674
920,1780
920,358
920,1035
920,2048
920,1120
280,2398
1013,1888
1309,2170
2191,1419
2191,2270
2191,18
2191,2212
2191,2160
2191,1935
2191,1381
2191,2368
2191,2062
2191,129
2191,419
2009,312
1336,219
1826,384
2162,2373
2162,1629
1781,2408
1781,33
1781,2404
1781,1594
1781,1247
1781,53
1781,421
1781,99
1781,170
1781,2283
1781,1267
1781,981
1781,412
1781,391
1781,2155
1781,605
1781,647
1781,2018
1781,1668
1781,1704
1781,2399
1781,526
1781,41
1781,1340
1781,1559
1781,1435
1781,530
1781,2124
1781,1871
2443,2361
2443,1655
1990,185
1990,1546
560,1028
1049,655
1324,1621
1311,2444
1311,856
1311,1427
1311,1511
1311,707
1780,1571
1780,1077
1780,203
1780,546
1780,426
1780,365
1780,1768
1780,198
1780,594
1780,503
1780,920
1780,1510
1017,1510
774,2006
774,1802
1576,1575
1060,1836
1060,1439
1060,2066
1060,1183
122,1236
122,786
122,540
122,2268
2485,1385
2485,546
2485,688
2485,656
2485,606
2279,77
2279,2049
1932,844
1932,333
1932,1511
1900,686
1941,327
502,2427
502,116
502,871
502,1035
2344,1555
2344,1602
781,1862
1602,680
1602,339
1602,77
1602,849
1602,1059
1602,866
1602,2344
1602,487
1602,2257
1602,2491
1602,2078
1602,175
441,610
1595,1421
2266,1994
2266,1655
2266,1001
2266,130
2266,2443
2266,1595
1510,1689
1510,976
1510,1052
1510,1780
1510,594
1510,2049
1510,508
1510,135
1510,1983
946,976
946,381
469,77
469,2034
469,1535
883,77
445,216
445,1647
445,2088
445,1129
445,426
445,101
445,1936
445,2282
445,2004
445,2491
445,158
445,63
445,634
445,170
445,111
445,2063
445,407
445,2230
445,138
1179,1477
1179,976
1635,1565
1635,1532
1635,826
1635,2093
680,340
680,1574
680,26
680,2268
680,2049
680,858
680,1504
680,1038
680,1602
795,2364
795,1689
795,793
795,2049
795,242
795,1012
795,786
833,976
1326,1351
1326,811
1326,786
985,614
985,1714
1296,1068
1783,1187
685,2146
685,2022
685,1051
2422,839
396,1632
396,1660
396,1882
396,2401
396,116
647,1701
647,2124
647,530
647,1781
1197,771
2185,2034
1916,1543
179,246
179,2224
2183,1632
2183,1095
2183,1660
2183,381
2183,1116
2183,2401
447,445
447,1834
2325,1725
427,77
1192,1319
1581,1045
911,1404
911,462
867,2389
1316,2407
850,1908
2180,1327
2180,1181
2180,77
2180,986
2180,1028
888,2301
888,1038
670,131
670,709
670,1108
670,1082
670,771
670,1766
1471,943
1471,1912
192,330
192,2231
554,1714
2448,1565
2002,1998
2002,1603
2002,32
1867,2105
2380,772
410,622
410,1535
2469,1087
85,2072
237,1459
1537,1665
1537,603
118,1209
118,340
118,513
118,1072
118,34
118,680
118,2217
118,636
118,1984
118,115
118,512
118,825
118,1188
118,2340
118,980
1435,2408
1435,7
1435,951
1435,1267
1435,412
1435,1625
1435,1247
1435,391
1435,2203
1435,2004
1435,2013
1435,2155
1435,53
1435,605
1435,1001
1435,170
1435,1340
1435,2298
1435,219
1435,1781
14,1102
14,2474
14,2341
14,1982
14,201
14,855
2054,2307
2054,546
2054,400
2054,1216
2054,23
1161,1511
1161,1441
1161,43
1708,1725
1708,68
1708,2193
1708,2482
1708,663
1708,2078
43,146
43,2176
43,1133
43,307
43,281
43,683
43,316
43,2074
43,236
43,102
43,1188
43,1677
43,1557
296,2483
189,639
189,2362
189,555
102,43
1332,2460
1332,2314
1332,446
1332,1788
1332,550
1802,2483
1802,774
1802,1243
1802,973
1133,2102
1133,2125
1133,43
565,1776
565,1474
565,2453
267,1317
267,904
267,844
267,2454
267,976
267,1802
267,2121
267,2143
267,1398
267,2312
267,1052
267,1170
267,1361
267,1947
267,1199
267,1557
267,1827
267,2114
267,2245
267,1401
267,1382
267,2080
267,1683
267,2449
267,2439
267,1454
267,2467
2374,213
2374,797
2374,68
2374,2307
2374,358
2374,53
2374,370
2374,1230
2374,1188
1237,2374
1237,1375
1237,993
1237,1758
1448,2246
1281,806
1281,1612
1914,1038
750,1725
750,295
750,68
750,356
750,776
750,2068
750,2487
750,1369
750,950
750,1197
750,1126
750,1444
750,1334
750,14
750,2142
750,147
750,2229
1232,700
1232,2026
1232,1497
1232,1799
1232,357
1232,68
1232,225
1232,546
1232,16
1232,1035
1232,221
1232,1720
1232,284
1232,2198
1232,109
357,1528
357,339
738,2005
738,1420
738,1511
738,2268
2142,1331
2142,181
2142,2148
2142,1325
2142,442
990,2125
990,89
990,335
1869,1297
1869,1193
1869,1625
1869,1249
1869,1021
1869,1511
1431,546
1431,164
2062,292
2062,1252
2062,61
2062,472
2062,2394
2062,78
2062,1699
2062,908
2062,576
2062,630
2062,1775
2062,196
2062,777
2062,1254
2062,1834
2062,1368
2062,2358
2062,1951
2062,594
2062,940
2062,303
2062,913
2062,1971
2062,1741
2062,89
2062,444
2062,1622
2062,1185
2062,1267
2062,1463
2062,992
2062,2007
2062,1364
2062,1289
2062,1840
2062,386
2062,2430
2062,1989
2062,243
2062,947
2062,2191
2062,1176
2062,2061
2062,1995
2062,1385
2062,818
2062,2420
2062,1053
2062,718
2062,1532
2062,2392
2062,1988
2062,2310
2062,2152
2062,657
2062,207
2062,2180
2062,77
2062,2268
2062,1084
2062,893
2062,752
2062,500
2062,486
2062,1735
2062,1547
2062,516
2062,122
2062,1149
620,1584
486,1689
486,1995
486,546
486,818
486,2007
486,2268
486,1728
486,594
486,2062
486,1870
486,1088
486,2165
486,242
486,336
2221,983
2221,771
2221,50
535,1513
1776,2336
47,2268
47,763
376,1565
376,68
376,1610
376,144
376,400
376,2428
2286,1765
2286,2176
2286,780
2286,2135
1515,751
1259,2329
1259,1515
1259,2292
1259,158
1259,1601
1259,2164
1259,1379
1259,1503
1259,1160
2283,77
2283,327
2283,2034
763,8
763,2176
1403,1544
1403,1982
2176,2286
2176,2151
2176,1673
2176,376
2176,1112
2176,663
2176,1789
2176,133
2176,2228
2176,43
2176,763
2176,1608
2176,2135
1082,983
1082,907
1082,2077
1082,976
1082,307
1082,487
1082,1243
1082,1846
1082,2167
1082,623
1082,1828
1082,43
1082,670
1082,771
1082,172
1082,1102
1082,1725
1082,1754
1082,1058
1082,77
1082,572
1082,2035
1082,2483
1082,2491
1082,1554
272,1077
272,1052
272,546
272,487
272,172
272,242
272,1310
640,637
228,1459
1722,1666
1722,1233
1614,68
103,122
520,2049
520,147
400,68
400,1827
400,1893
400,2054
400,845
2108,2148
1118,683
649,2405
649,534
649,2102
649,381
649,1601
649,1930
649,1883
1757,2394
1757,1553
1757,626
1757,298
1757,472
1757,1843
1757,2199
1757,844
1757,1297
1757,1338
1757,457
1757,2155
1757,477
1757,1876
1757,1709
1757,1151
1757,1301
1757,1477
1757,2360
1757,2420
1757,2399
1757,1147
1757,932
1757,1842
1757,2180
1757,535
1757,893
1757,486
1757,757
1757,680
1757,1689
1757,2149
1757,2326
1757,1741
1757,987
1757,68
1757,1267
1757,1364
1757,1117
1757,43
1757,1565
1757,1230
1757,324
1757,1537
1757,1239
1757,2210
1757,122
1757,1292
1757,1646
1757,1463
1757,196
1757,924
1757,854
1757,594
1757,826
1757,132
1757,546
1757,1856
1757,2250
1757,1799
1757,311
1757,2316
1757,2195
1757,158
1757,2006
1757,1861
1757,1653
1757,1337
1757,1728
1757,1381
1757,1870
1757,2074
1757,634
1757,871
1757,2215
1757,2401
1757,786
1757,62
1757,2014
1757,674
1757,421
1757,1453
1757,855
1757,488
1757,288
1757,2367
1757,200
1757,690
1757,718
1757,736
1757,351
331,2232
582,1893
1481,2247
1093,1802
769,726
769,1762
769,228
769,169
1358,77
1358,771
1358,976
1173,1305
1173,37
1173,451
1173,1450
381,2040
381,1553
381,2174
381,1
381,1383
381,1834
381,552
381,53
381,594
381,649
381,1023
381,732
381,1846
381,250
381,1012
381,1244
381,1536
381,175
381,1398
381,1496
381,2370
381,1052
381,1064
381,546
381,1128
381,2183
381,714
381,518
381,1000
381,637
381,1164
381,1565
381,1484
381,44
381,539
381,633
381,764
381,1832
381,2392
381,706
381,2164
381,172
381,892
381,1683
381,1955
381,333
381,946
381,2337
381,2180
381,380
381,1293
381,1598
381,226
381,418
381,1554
1821,1511
1821,1901
1821,633
2197,1434
2411,1797
2411,1
2411,569
2411,594
2411,1904
2411,175
2411,1097
2411,2159
2411,2068
2411,1982
2411,1208
2411,1038
2411,2402
2411,602
2411,2142
2411,1120
2411,939
2411,2281
2411,688
2411,633
2411,2166
2411,2001
2411,2257
2411,1102
2411,1660
2411,1748
2411,1290
2411,736
2411,1069
2411,2491
2032,1917
1812,904
1812,1170
1812,1401
1812,2449
1812,445
1812,1454
1812,2080
1812,2467
717,1221
717,2167
717,1450
2360,829
2360,569
2360,1128
2360,1757
2360,1248
2360,2482
2360,965
2360,296
2360,855
437,105
2339,1088
2339,833
2339,1996
2339,1683
1102,1632
1102,1543
1102,229
1102,2244
1102,2465
1102,1082
1102,1114
1102,1660
1102,2044
1102,283
1102,307
1102,2411
1102,2468
1102,2034
1102,540
1102,771
1102,2099
1102,14
1102,2078
1102,242
2070,1176
2070,527
2070,1387
2070,1119
2070,116
1138,1126
2482,1725
2482,241
2482,899
2482,2346
2482,8
2482,663
2482,1901
2482,48
2482,790
2482,847
2482,1175
2482,2135
1096,1122
1096,298
1096,2311
1096,2394
1096,1428
1096,1515
1096,1729
1096,2146
1096,2290
1096,599
1096,630
1096,1865
1096,574
1096,1513
1096,471
1096,2081
1096,1115
1096,487
1096,594
1096,2060
1096,826
1096,1254
1096,551
1096,444
1096,855
1096,2176
1096,1760
1096,1316
1096,301
1096,2029
1096,2007
1096,1075
1096,403
1096,243
1096,38
1096,200
1096,947
1096,1231
1096,1437
1096,2461
1096,1565
1096,1991
1096,2061
1096,1590
1096,1494
1096,1053
1096,502
1096,158
1096,1353
1096,978
1096,718
1096,659
1096,607
1096,2310
1096,932
1096,222
1096,1858
1096,892
1096,57
1096,2406
1096,1754
1096,324
1096,350
1096,570
1096,2000
1096,2303
1096,1369
1096,1438
1096,27
1096,1423
1096,2180
1096,87
1096,2472
1096,1390
1096,1420
1096,1773
1096,2074
1096,122
1096,2401
1096,1545
651,1660
1453,2007
1453,1870
569,534
569,1754
569,829
569,1181
569,1101
569,2446
569,775
569,1399
569,2049
569,2411
569,284
569,43
569,200
569,122
569,1536
799,450
1103,1571
800,68
800,2401
1817,1820
1817,1780
1982,1403
1982,2411
1982,2468
1982,1038
1982,14
794,1209
794,438
794,1122
794,1553
794,1830
794,1459
794,1834
794,594
794,898
794,826
794,1455
794,470
794,1741
794,2283
794,2159
794,272
794,1187
794,301
794,591
794,1387
794,2113
794,287
794,683
794,427
794,723
794,38
794,2145
794,984
794,1639
794,1813
794,1749
794,633
794,1391
794,1832
794,1353
794,1532
794,1591
794,2164
794,222
794,1030
794,1683
794,426
794,722
794,793
794,322
794,2416
794,122
488,68
488,2139
506,529
506,1661
506,2135
1459,1176
1459,1
1459,1660
1459,504
1459,221
1459,2257
1459,237
2346,872
1563,400
1563,1105
1563,2483
1563,2354
1827,400
1827,724
1827,281
1827,226
1732,483
1732,2207
1732,1673
1732,2213
1732,655
1732,2445
1732,1608
1732,1425
1732,2135
419,2212
973,1802
2071,762
2071,838
2071,775
2071,371
2071,886
58,1411
58,1867
58,1273
58,395
58,2102
58,630
58,1031
58,158
58,171
58,432
58,1019
58,2153
58,833
58,444
58,28
1691,358
541,1124
2362,1497
2362,1060
2362,1891
2362,429
2362,189
2362,109
2362,2319
638,360
375,594
1482,213
1482,724
1482,68
1482,572
1482,1362
1482,840
1482,1476
1482,934
1063,1181
1063,1660
1063,339
1063,2034
1063,1882
1063,1441
579,77
579,1660
1872,730
91,366
91,65
91,1805
91,1567
91,51
91,2409
91,385
91,1882
91,347
1853,1243
1853,1052
756,1385
756,203
756,2178
756,1405
756,1052
756,2184
756,576
756,60
756,214
756,2347
756,683
756,1947
756,716
756,1904
756,1846
756,1162
1818,2476
1818,2205
2330,1511
856,1983
597,1689
847,189
2275,775
28,268
28,769
2125,342
2125,1133
2125,2224
380,13
380,460
380,395
380,1834
380,2092
2188,754
2188,945
180,976
180,1511
2363,642
2363,2411
1074,77
483,1662
790,2482
790,1275
1135,2037
1135,68
1441,1509
1441,1904
1441,1063
1441,1882
1441,2046
967,1874
1924,394
789,1665
789,1565
205,1959
205,673
205,1645
1747,1725
1747,241
1747,899
1747,560
1747,492
1747,1589
1747,1588
1747,343
1747,373
1747,533
1747,2135
2323,1660
2073,1153
2073,971
315,13
315,762
315,838
315,333
315,776
315,1442
315,988
315,1672
315,775
315,371
315,1269
315,510
315,746
315,1011
315,1090
315,443
315,1155
315,1948
1188,680
1188,1553
1188,1830
1188,1843
1188,191
1188,186
1188,2363
1188,980
1188,2374
1188,2442
1188,1606
1188,825
1188,43
1188,2427
1188,2307
1188,2376
1188,118
1188,688
1188,633
1188,2058
1188,2313
1188,1915
1188,137
1188,2212
1188,829
1188,1381
1188,915
1188,2074
1188,419
1188,890
1100,501
1333,2295
1333,1267
1333,1979
1333,1508
1333,362
1333,558
1333,2127
1933,844
1933,1951
1933,454
1933,1003
1933,747
1933,1971
1933,2192
1933,1012
1933,1267
1933,181
1933,1691
1933,2475
1933,477
1933,270
1933,2316
1933,502
1933,2448
1933,1832
1933,706
1933,964
1933,1414
1933,1955
1933,1200
1933,168
1933,70
1933,795
1933,176
1933,1883
1933,2210
583,1122
583,1513
583,2147
583,1189
583,1864
720,1645
2274,2389
727,1176
727,370
727,285
1004,1176
1004,415
2049,680
2049,2105
2049,686
2049,1689
2049,569
2049,77
2049,519
2049,2248
2049,307
2049,1051
2049,1166
2049,1800
2049,594
2049,2473
2049,520
2049,795
2049,2164
2049,2491
2049,242
2049,1510
606,1922
895,2470
895,816
895,327
895,422
1930,236
1930,725
1811,1121
1811,1802
1811,2487
1811,1025
1811,285
1811,258
1811,1391
1811,14
1811,2255
294,2122
294,2164
2373,2348
2373,1385
2373,68
2373,73
2373,1961
2373,199
2373,2444
2373,546
2373,1504
2373,70
2373,1591
2373,825
2373,639
2373,2162
2373,1245
2373,1511
2373,1216
2373,1983
1760,1636
927,1797
927,474
927,227
927,957
927,117
927,398
927,2452
927,1268
927,2170
927,1084
927,178
927,1693
927,1020
927,2451
1689,1130
1689,2465
1689,487
1689,594
1689,1012
1689,242
1689,1310
1689,546
1689,2034
1689,2402
1689,1975
1689,1288
1689,508
1689,333
1689,77
1689,2049
1689,795
1689,597
1689,486
1689,2491
1689,1613
1689,786
1689,1510
1157,489
1157,1689
1157,546
1157,1591
1157,1012
1113,2257
546,2269
546,844
546,1077
546,1689
546,320
546,1463
546,1383
546,1444
546,2413
546,487
546,594
546,732
546,2485
546,242
546,1310
546,175
546,272
546,1052
546,1267
546,714
546,2034
546,1286
546,2376
546,1827
546,1181
546,2463
546,158
546,706
546,1861
546,2165
546,831
546,1697
546,686
546,266
546,2476
546,1497
546,2337
546,1535
546,2268
546,335
546,1870
546,795
546,486
546,1883
546,122
546,786
1937,2048
1706,2232
1706,1553
1706,1263
1706,1509
1706,1636
1706,771
1339,1051
1142,123
1142,2102
1142,2032
1142,1720
1142,1656
1142,278
1142,1433
1142,1012
1142,1031
1142,796
1107,791
169,13
169,1201
169,769
169,421
169,1651
169,228
169,1090
169,122
1443,2111
1040,1511
1790,286
1562,288
1562,2132
1562,1528
1562,776
1562,2108
1562,2462
1562,2051
1562,748
1562,417
1562,2003
1562,217
1562,1253
1562,158
1562,520
1562,1966
1562,397
1562,2423
1959,2321
1090,13
1090,265
1090,2164
1090,295
1090,1961
1090,2263
1090,1460
1090,2195
1090,510
1090,315
1090,885
1090,169
420,2236
420,14
49,1295
49,308
695,548
695,139
695,2413
695,1081
695,1774
695,1846
695,1966
695,2485
695,2356
695,2240
695,164
695,2054
695,1431
695,1499
695,1511
695,2307
695,1827
695,433
695,606
695,2313
695,2150
695,105
695,1355
695,965
1109,1369
1109,1444
1109,1940
1109,557
1109,1168
1109,1511
1785,1764
1846,2308
1846,2052
1846,105
1846,1574
1846,381
1846,307
1846,1455
93,1673
93,161
93,2135
1954,1059
1954,449
1463,797
1463,844
1463,203
1463,1676
1463,2184
1463,1267
1463,144
1463,1364
1463,335
1463,979
1463,568
1463,2235
1463,884
1463,1870
1463,2363
1463,2310
2212,1156
2212,680
2212,2173
2212,419
2212,512
1992,1949
2452,1870
1796,771
1796,1975
1796,2134
937,1133
1490,2023
201,976
201,1802
201,2068
201,1982
201,683
201,14
217,1028
2178,2476
2178,2347
2178,2048
2178,2133
2178,62
1923,1310
226,330
226,671
226,1827
226,1455
1493,77
1493,1833
1187,1802
1637,1361
1637,2034
2043,664
2459,1394
1003,1511
901,1527
1506,1741
1506,505
2140,188
1377,1444
1465,9
732,333
2213,126
2213,1732
2213,1112
2213,1425
516,1372
516,1038
2284,566
80,1408
80,1746
80,1052
80,2401
59,1112
450,799
450,68
450,2195
4,144
4,327
533,241
533,2239
533,1555
533,986
533,1673
533,1112
533,20
533,373
533,1901
533,1608
2403,1067
