0	0.119094 -0.123461 0.130323 -0.113089 -0.15223 -0.153857 -0.203937 0.224556 -0.284734 -0.0406894 -0.101892 -0.255951 -0.0190205 -0.178367 -0.177193 -0.139835 -0.14268 -0.33337 0.00786907 0.159888 0.0579379 0.178729 -0.0813612 0.146251 0.0768842 -0.131427 -0.158051 0.0282863 0.19494 0.0688372 -0.0475609 -0.214937 0.0713032 0.0596242 -0.27698 -0.154701 0.0177763 -0.030231 -0.0236427 0.224086 0.0604037 -0.142506 -0.0882401 -0.120993 0.0485566 -0.272927 -0.0155725 -0.118712 -0.281447 0.0678789 0.400239 -0.0372441 -0.152502 0.157659 0.16178 0.020523 -0.11469 0.0236107 -0.1658 -0.038083 -0.123242 0.0299562 -0.0269078 -0.0421388 0.207967 0.368957 -0.152098 0.403893 0.100678 0.067664 0.00996555 -0.023194 0.146862 -0.0798614 -0.193324 -0.120956 -0.00538552 -0.0149318 0.0970314 0.279939 0.0776104 0.148259 -0.20495 0.0736693 0.193989 -0.121584 -0.223401 -0.19944 -0.0564605 0.247461 0.14171 0.108873 0.196644 -0.0685761 -0.0460913 0.161428 0.167315 -0.0026056 -0.302361 0.155734 0.115492 -0.111483 0.207364 -0.0189685 -0.152085 -0.136502 -0.148176 -0.434398 0.0823623 0.0720312 -0.295576 0.051845 0.14595 -0.312277 -0.057274 -0.321883 -0.111595 -0.0266179 0.0385642 0.0144304 0.363923 -0.219168 0.32378 0.171172 -0.154606 0.183097 -0.148916 -0.00368563
1	0.00671812 0.0107697 0.127115 -0.0458337 -0.237576 -0.397254 -0.718903 0.00252804 -0.270337 -0.1884 -0.0875651 0.0311145 0.047595 -0.170901 0.147852 -0.161532 -0.0923107 0.0536702 0.321516 0.0378091 -0.0820317 0.298373 -0.0484412 0.0110422 -0.0336361 0.220647 0.0693723 0.170049 0.232633 -0.0920123 0.0123306 -0.447739 0.108642 0.0630623 -0.420344 0.169101 0.118513 0.0211971 -0.303999 0.102324 0.147239 -0.154499 -0.106418 0.0407384 -0.303876 -0.403197 -0.049974 0.0114161 -0.183367 -0.107756 0.213103 0.0309042 0.306656 0.00503607 -0.0550071 0.0496439 0.0711372 -0.0372374 -0.0447389 -0.0876363 -0.0280413 -0.0509864 -0.0224849 -0.115205 0.261698 0.178465 -0.0801746 0.112365 -0.183132 0.309531 0.0896747 0.0418014 0.192233 0.0309908 -0.0698507 0.182248 0.0354105 0.268402 -0.0880696 -0.108633 -0.0440031 0.218285 0.039006 -0.0801731 0.211699 -0.0504745 -0.190262 0.016319 -0.131679 -0.12656 0.0911244 -0.455134 0.145939 -0.280927 -0.178047 0.0894433 -0.0668837 0.254838 -0.472583 0.0643568 -0.310788 -0.244636 0.329694 0.174941 -0.0484511 0.122441 0.0736865 -0.160323 0.00306008 -0.221164 -0.167625 0.23387 -0.0199629 0.0753804 -0.0315505 0.0626268 -0.0940043 0.190599 -0.0423773 0.208155 0.0536711 -0.212378 -0.034667 -0.0662034 -0.231851 0.193838 -0.113217 -0.159939
2	0.0400275 0.0145946 0.129513 -0.374582 -0.190851 -0.10289 -0.169689 0.369515 -0.293883 -0.0868122 -0.0428225 0.17537 -0.286697 9.18614e-05 -0.161076 -0.0669436 -0.0232233 -0.243489 0.0559866 0.296857 0.0790633 0.28105 1.98577e-05 0.357658 -0.0131954 -0.100647 0.174544 0.0901134 0.017125 -0.356125 0.0839123 -0.171128 -0.272622 0.219674 0.0955061 0.0052902 0.189972 -0.362406 -0.188035 0.153658 -0.102243 -0.0669994 0.194506 -0.0550577 0.050309 -0.214962 0.0179196 -0.166174 -0.366892 -0.326401 0.405898 0.00286671 0.132517 -0.103429 0.0189512 -0.250064 -0.0388936 -0.105021 -0.107444 -0.180926 0.111732 -0.234586 -0.0089822 -0.516278 -0.0528727 0.146728 -0.0242211 0.00465651 -0.156925 0.265489 0.0957495 0.0210701 0.106895 0.482913 -0.222193 0.21428 0.000964872 0.245087 0.0138182 -0.0348014 -0.100482 -0.0711674 -0.208678 0.18408 0.0452391 0.0953585 -0.211307 -0.198216 -0.356354 0.0724604 -0.0428077 -0.182536 0.0994122 0.175873 -0.00517341 -0.0510102 0.426112 0.257323 -0.180811 -0.0618334 0.117213 -0.0705936 0.10675 -0.0401648 0.0548161 0.216652 -0.289882 -0.451084 0.0941941 -0.0274343 -0.14686 0.147448 0.00616133 0.0988929 -0.0511115 0.0156652 -0.0480671 -0.040852 0.0322705 -0.0261396 0.0795402 -0.317098 -0.0131277 0.127073 0.189144 0.222727 -0.0175636 -0.0811191
3	0.0904522 -0.10901 0.28661 -0.366046 -0.133816 -0.0302135 -0.307062 0.385102 -0.250181 -0.0822102 -0.148319 0.166638 -0.301171 -0.129713 0.263996 -0.0628551 -0.318383 0.0160549 -0.118446 0.158147 -0.00577501 0.436895 -0.358283 -0.00858074 0.324926 -0.137246 0.101865 0.089305 0.358876 0.14484 -0.0194954 -0.277335 0.428878 0.0172334 0.0222963 0.140988 0.144242 -0.113618 -0.292153 0.252123 -0.0181076 -0.144849 0.135032 -0.0212906 0.262423 -0.117646 -0.062244 -0.343113 -0.296523 0.0377887 0.201548 0.0875072 -0.0362301 0.0867769 -0.0147358 0.0013818 0.0865453 0.0421652 -0.130149 0.117428 -0.28522 0.0217603 0.0205029 -0.0288591 -0.0719482 0.147637 0.329566 0.19322 0.0103012 -0.327518 0.0340078 0.154098 -0.209092 0.172315 -0.0753597 0.354389 0.148572 -0.0973242 0.014922 0.19866 -0.101648 -0.145958 -0.299282 0.186626 0.225065 0.0516771 0.0429772 -0.294816 -0.334492 -0.100248 0.105238 -0.208042 -0.206847 0.0549694 -0.0283802 -0.0336786 -0.184498 0.0693403 -0.509143 0.206148 -0.078495 -0.0553222 0.183974 0.10936 0.0173206 -0.22046 -0.105597 -0.0706672 -0.0170372 -0.297559 -0.149869 0.120607 0.0963337 -0.13948 -0.105901 0.292543 0.0230069 0.0177674 -0.00842023 -0.0973058 -0.261887 -0.268452 -0.215998 0.0538716 -0.152958 0.270312 -0.151705 0.174885
4	0.112644 -0.128775 -0.0626647 -0.126317 -0.167787 -0.106277 -0.159667 0.263516 -0.246676 -0.0832488 0.0608649 0.0966261 0.00546243 0.00494241 -0.119078 -0.125635 0.0775699 -0.205788 0.121018 0.327905 0.169233 0.153762 0.10662 0.0763242 0.131749 -0.16676 0.173803 -0.0777405 0.230487 -0.110878 -0.0653564 -0.187311 0.149583 0.0026618 0.0709079 -0.0590001 0.186925 -0.0858786 -0.116913 0.282827 -0.018076 -0.0976655 -0.161702 -0.0350899 0.0651314 -0.0327279 0.11981 -0.140566 -0.14675 0.0352803 0.46527 -0.0766456 -0.0862788 0.11195 0.0255099 0.0293407 -0.160597 0.0973025 -0.294768 -0.0607015 -0.0174692 -0.0769266 -0.0454041 -0.199895 0.186776 0.412291 0.0414709 0.26275 0.0152348 0.374741 0.0876652 0.0562028 0.195549 -0.0309016 -0.277364 -0.372116 0.0582949 -0.0466365 0.066484 0.339166 0.0615125 0.17801 -0.311592 0.0449829 0.0783577 0.0443772 -0.125425 -0.197928 -0.238253 -0.0845041 0.0753781 -0.0257081 -0.0187952 0.0187058 -0.0324901 0.12895 0.283648 0.291973 -0.446993 0.179641 -0.0555642 -0.15804 0.242792 0.133603 0.00412971 -0.163622 0.0999844 -0.236882 0.138119 0.0943658 -0.0825731 0.189212 -0.15478 0.0480126 -0.0405067 -0.0748687 -0.19686 0.0520615 0.0456275 -0.0270922 0.0546916 -0.17861 0.0729179 0.11147 -0.111462 0.154486 -0.248859 -0.0926966
5	0.128652 -0.160049 0.0911029 -0.129907 -0.300015 -0.0944047 -0.0531456 0.130713 -0.0227723 -0.0342841 -0.349288 -0.0151028 0.0773036 0.292098 -0.096413 -0.14022 -0.144872 0.0418344 0.131575 -0.176273 0.274458 0.155553 0.083067 0.129081 -0.0302081 -0.0318701 -0.0326856 0.169347 0.158757 0.0100093 0.0494241 -0.332759 0.0870536 0.243752 -0.0354756 -0.00416892 0.116552 -0.251585 -0.0632873 0.157789 0.176916 -0.141628 -0.179606 0.0213453 0.22675 -0.321414 0.193488 -0.358465 -0.306137 -0.155029 0.155534 -0.214366 -0.0779485 0.188727 -0.0248082 -0.0959411 0.170222 -0.04147 -0.0166865 -0.0301049 -0.102187 0.0453952 -0.0752776 -0.0877701 0.0315684 0.425057 -0.0343383 0.300955 0.132449 0.0702773 -0.0345326 -0.287904 0.0494862 -0.116943 0.0360879 0.101901 0.172076 0.00289441 0.380631 0.311415 -0.106028 0.0747073 -0.117538 0.155007 0.123169 -0.0211203 -0.142906 -0.0186325 -0.3959 0.0152951 0.0226803 -0.125243 0.050428 -0.137476 0.0662477 -0.0249222 0.374026 -0.11006 -0.202041 0.261064 -0.0127193 0.0470213 0.344236 0.124178 0.22064 0.0297785 -0.0212987 -0.313175 0.119816 -0.333432 -0.212021 0.0962196 -0.0304071 0.0907079 0.0490337 -0.00402788 -0.0843701 0.082308 0.0939655 -0.0764936 0.155908 -0.179386 0.0335311 0.0251475 -0.106292 0.0255999 -0.273571 0.126157
6	0.188209 -0.0348855 0.27095 -0.140214 -0.200322 -0.0162323 -0.0943978 0.376058 -0.300607 -0.0517853 -0.00445911 0.0416058 -0.0938326 0.050412 -0.102513 -0.0686401 -0.124646 -0.0315502 0.116394 0.392251 0.0932679 0.209364 0.160192 0.258534 0.0163614 0.0658073 0.196942 -0.00196339 -0.0973268 0.182034 -0.0739191 -0.336963 -0.0697343 0.2255 -0.228983 0.196597 0.289595 -0.062196 -0.0952383 0.0798437 -0.131701 -0.101779 -0.316563 -0.301456 0.208277 0.115724 -0.0907844 -0.259486 -0.233224 0.111602 0.349998 -0.0352336 0.217197 0.145571 0.116607 -0.200277 0.231737 -0.0919601 0.138063 -0.118332 -0.0890307 -0.11306 -0.192251 -0.215383 -0.346127 0.244337 0.115191 0.135291 0.0103338 0.300395 -0.03291 -0.00504708 -0.00951555 -0.134468 -0.217949 0.199928 0.194141 0.218911 -0.00958487 0.37807 -0.0875241 0.145155 -0.237814 0.110716 0.191577 0.124797 -0.135521 0.16488 -0.203003 0.133227 -0.155206 -0.169083 0.0371818 -0.0395039 -0.205437 -0.0263724 0.0959996 0.0678383 -0.325102 0.260287 -0.0173201 -0.104804 0.308508 0.158932 -0.204802 0.110286 -0.034693 -0.163351 -0.0487088 -0.0658722 0.236989 0.0796464 0.0300776 0.0424648 -0.112201 0.0432256 0.126997 -0.131455 -0.0287065 -0.0740396 0.262952 -0.0235936 -0.0170804 0.144611 0.0272063 0.150483 -0.246634 0.0153883
7	-0.075415 -0.0352843 0.0584171 -0.123529 -0.0786497 -0.194214 -0.162994 0.123538 -0.119484 -0.051252 -0.251236 -0.114156 0.087749 0.219413 0.0764154 -0.163456 -0.300153 0.140382 0.139049 0.228047 0.0375428 0.297809 -0.0800228 0.0854506 -0.0478459 -0.362466 0.321769 0.0821574 0.285785 -0.0195366 0.0833275 -0.218474 0.128136 0.147268 0.107711 -0.10357 0.131214 -0.102913 0.153623 0.183019 0.0360395 -0.136481 0.124462 -0.0918093 0.232541 -0.143317 0.220762 -0.325455 -0.167102 -0.0823472 0.198817 -0.280194 -0.000962136 0.0232027 0.0173342 -0.00645277 0.0425348 0.0346142 0.0759626 -0.0607613 -0.214239 0.0365195 -0.0406932 -0.130261 0.087722 0.366503 -0.124848 -0.140566 -0.028681 0.177298 0.120053 0.10918 0.140066 -0.10328 -0.122697 0.193056 0.0846222 0.122376 0.0882527 0.371003 0.0996072 0.0425278 -0.0975233 0.157423 0.10695 0.0681114 -0.0574636 -0.21464 -0.306558 0.214636 -0.0796463 -0.17966 0.0761113 0.0588162 0.0751402 -0.0292581 0.303093 0.0794687 -0.322024 0.216949 0.182399 0.0864033 -0.0540952 -0.0922386 -0.0711738 -0.0909854 -0.0284147 -0.133469 0.0639549 -0.211552 -0.256665 0.218178 -0.152521 -0.0143191 -0.0659478 -0.0341449 0.0124189 -0.00735106 0.0753642 -0.202666 0.153017 -0.014172 -0.0903455 -0.1178 -0.0516243 0.119622 0.0518224 0.0330266
8	0.0663928 0.0390714 0.228761 -0.190458 -0.0761551 -0.124654 -0.124322 0.230184 -0.125783 -0.0817575 -0.0123858 0.139137 0.0129207 -0.00548486 -0.178817 -0.18747 -0.217521 0.0678106 0.137418 0.0956426 0.146403 0.168411 0.103047 0.257697 -0.112157 -0.354604 0.0313413 -0.139451 0.127448 -0.101137 -0.0125468 -0.0900727 -0.0408219 0.0212673 -0.0578548 0.14785 0.212333 -0.146204 -0.0245989 0.0208166 -0.155338 -0.0215156 0.225845 -0.328395 0.163106 -0.210542 -0.0458765 -0.065163 -0.151691 0.0303405 0.220645 -0.00216735 0.0574701 0.0293822 0.13668 -0.00383242 0.108952 -0.0369178 0.163144 -0.0796918 0.149355 -0.18754 -0.0496899 -0.14594 0.0458052 0.0986706 -0.0518539 0.0979482 0.0405208 0.120578 0.0525922 0.109278 -0.0972229 -0.156112 0.00243492 0.178994 0.180971 0.0999848 0.0529405 0.280558 -0.0705371 0.150683 -0.212486 0.0537815 0.197676 -0.0504208 -0.111103 0.093697 -0.300865 -0.0712658 0.137993 -0.0853721 0.0265916 0.0107432 -0.104029 0.0119496 -0.0809103 0.0827743 -0.332226 0.121753 -0.0569663 0.138947 0.390379 0.0690044 -0.0208079 0.00992668 -0.19485 -0.198417 0.293012 -0.0839378 -0.35331 0.00684858 -0.132224 -0.00245129 -0.149509 0.075182 -0.0565268 0.00784268 0.14944 -0.0897344 0.146379 -0.0826598 -0.0582894 -0.158253 0.100452 0.144432 -0.0818105 -0.0350709
9	-0.121579 -0.0949909 0.0858508 -0.091655 -0.0325367 0.0234519 -0.0599496 0.189358 -0.105577 -0.176807 -0.207069 0.0911971 -0.0403038 -0.0415319 -0.0905761 -0.127881 -0.337483 0.097327 -0.112671 0.22475 0.144383 0.187706 -0.0126975 0.0850582 -0.0372061 -0.0842238 0.137849 0.061952 0.370198 -0.0782607 0.0240792 0.223121 0.10784 -0.0140712 0.115325 -0.0461401 0.312153 -0.115254 -0.0657162 0.346458 -0.00703127 -0.0352691 0.116525 -0.107083 0.218967 -0.313665 0.0588992 -0.452727 -0.0909605 0.119499 0.29449 0.0765577 -0.166878 0.2434 0.00948732 -0.16318 -0.0235349 -0.0753971 -0.0810614 -0.0101937 0.0225759 -0.217381 -0.165912 0.0136748 0.219618 0.100694 0.0653518 0.116083 -0.00380254 0.228213 0.111877 0.0685389 0.0411348 -0.177256 -0.17558 0.246703 0.164505 0.151553 0.0760705 0.311724 0.198909 -0.00455724 -0.258587 0.233117 0.045015 0.0208183 -0.13278 -0.202169 -0.427166 -0.0941787 0.0316442 -0.0559282 0.0855443 0.0836068 -0.214399 -0.0564765 -0.457434 0.165361 -0.363567 0.0551223 -0.165688 -0.164334 0.23252 -0.126189 0.150199 0.0122428 -0.161716 -0.0370161 0.205747 -0.193419 -0.13741 0.0638149 0.0178834 -0.00694271 -0.0389435 0.0508112 -0.0812888 0.18042 -0.0465315 -0.154875 -0.0327568 -0.204479 -0.125873 0.0376713 0.0108603 0.263376 -0.0958812 0.0803094
